source_id,ra,dec,radial_velocity,radial_velocity_error,phot_g_mean_mag,parallax,pmra,pmdec,phot_variable_flag
6767389310419496576,297.49063809067434,-24.863396836047837,42.3600354492131,2.603151172721912,12.674158,,,,NOT_AVAILABLE
6767377318870799872,297.47274412689,-24.907076951770847,-1.1161002573048258,1.809389348690553,12.516285,5.4934663687393535,-5.8369899974799955,14.354876361792082,NOT_AVAILABLE
6767383361884566400,297.25348213384814,-24.949324118073186,35.900381446437066,0.4805657227299144,11.686354,1.2988430997736953,-1.8399754978761245,-2.982950169004528,NOT_AVAILABLE
6767384087739301632,297.3344357105529,-24.889810932721243,-85.70652746234765,0.5650341228880489,11.074074,0.19950884972533323,3.834647909868698,-4.429694364380454,NOT_AVAILABLE
6767384770633798784,297.1983920662305,-24.967267176421547,-8.820052738508839,1.550666603025246,11.635368,0.6591565581336368,2.0070973846607374,-2.966361894668023,NOT_AVAILABLE
6767384976792228736,297.197498685578,-24.950935632508806,-24.376566143631965,1.9728107958324055,12.3764715,2.2013728528518506,-8.722081166875796,-15.275312791971045,NOT_AVAILABLE
6767384809293819136,297.2205066398836,-24.963322791604252,-14.748694512373635,0.3821108626007994,13.201916,0.2753552803434296,1.3137940860819173,1.6665369293160226,NOT_AVAILABLE
6767392299716774528,297.45329957493857,-24.765794281439966,4.546621333976486,2.208420361334616,13.136911,0.3116709974354742,-5.221271811997262,-5.326445384888457,NOT_AVAILABLE
6767384053379564288,297.325532198271,-24.89665014414725,-34.81365953279898,0.9874209353416102,12.920815,0.1439405176414689,-0.17363478966724155,-5.580267538505907,NOT_AVAILABLE
6767382674689799424,297.39447988882466,-24.95482834451371,9.37721358685343,1.771759896108047,12.175435,2.1909254479144025,-10.669839876598806,-5.963628383388524,NOT_AVAILABLE
6767370893599723008,297.42216335711515,-24.963731862111963,-27.33337124698283,0.6106244286074871,11.69442,1.0546365654519838,-4.0218790732814345,-7.66487944094517,NOT_AVAILABLE
6767388485785864448,297.2433841184599,-24.802882512935295,-94.46471410126111,1.0796443640133648,13.359548,0.11094933109195647,-2.0132646169620103,-2.297776069437898,NOT_AVAILABLE
6767393326208686080,297.3341847796726,-24.817923143524375,-54.998583855924934,0.6709169505023014,10.79982,7.401922282534364,24.206496088587052,-33.15517911540719,NOT_AVAILABLE
6767387111396296960,297.3051799556163,-24.861215175694362,37.041119864298636,0.7557736140747698,12.798436,0.9607371982641858,-4.932297998233036,-5.102725456879154,NOT_AVAILABLE
6767395254654278016,297.4445213535135,-24.759540803529585,-23.479907952919774,1.5825229595042156,12.749786,1.5477312760243669,-3.425174817054536,-21.927254333614272,NOT_AVAILABLE
6767389615356947968,297.3786950698588,-24.908903384698924,-26.79765831323435,6.467646965312299,12.09875,1.4365047641458926,4.924332720090724,-8.71479330179974,NOT_AVAILABLE
6767396972641479040,297.4347656860556,-24.672439992566485,-73.00528564212073,1.0160497252648726,12.737734,0.4366546092523138,-4.315528109782834,-10.695386438521505,NOT_AVAILABLE
6767385255970443136,297.1202213574824,-24.975860926240458,-26.994731027681965,0.7472859301251428,12.818072,4.993621311788418,-6.660486699097143,-1.5572222977296573,NOT_AVAILABLE
6767385908805472256,297.1823189473117,-24.91472729759738,0.7066909349617525,3.0051246063715924,12.539097,1.3782397119672711,2.1009344440811075,3.9352445698746408,NOT_AVAILABLE
6767386011884689024,297.1813514536983,-24.91028686388246,16.34987656468703,0.7120077473024853,12.941371,0.42024228954283505,-0.26509258288093546,-1.7983518639629907,NOT_AVAILABLE
6767445110635486720,297.2887768896995,-24.596953011238625,-28.231083633895068,1.9861550434289212,12.416472,2.6678728931257965,34.356471017324736,-0.8300139451299037,NOT_AVAILABLE
6767459782243082240,297.08337533119436,-24.54814320823125,14.121971908680866,8.862131679409957,12.897233,1.8128263464075676,0.19112543144873584,-23.028114306035437,NOT_AVAILABLE
6767459438645682176,297.1212845233098,-24.57145745724054,-35.36440135578056,0.29208767668630087,10.43105,0.38147132356101643,1.1003716956974754,-1.194298393045236,NOT_AVAILABLE
6767445419872594176,297.318197411878,-24.59766535331545,-6.395636416944615,2.1625609236883494,12.430029,0.8611869064838317,3.189920260268852,0.8081858165517504,NOT_AVAILABLE
6767472083029571712,297.33159189004743,-24.537164300268476,72.15364322724862,0.4399466984452129,12.390615,0.2006457410297122,1.2771913034409592,-3.7168450660485695,NOT_AVAILABLE
6767444045483050752,297.38163883161735,-24.64996412903892,-30.388205306951374,0.8724861884314571,12.919995,0.6654968202254179,4.489021098788944,-2.329082175141751,NOT_AVAILABLE
6767469402970290560,297.40971137062223,-24.524149757467683,-82.78568425839961,0.3493831385088638,12.308211,0.5073834096550696,7.446277899355038,1.5883854840533287,NOT_AVAILABLE
6767445591671287424,297.3453107033266,-24.556882647520236,25.829750317980974,3.5872259050694533,13.078846,4.197043157749156,-8.113189021729749,-30.556904072935616,NOT_AVAILABLE
6767460843094528768,297.05792077211777,-24.507280590227502,-69.07166637517247,2.137624356745713,12.958171,0.21963655986678868,-0.3638260108402559,0.8614826923196766,NOT_AVAILABLE
6767458918949184896,297.0872522328631,-24.6022819327902,9.746072427519119,1.3701878245377024,11.78994,6.009477809099805,-44.01136124919681,-20.538562088816573,NOT_AVAILABLE
6767449130724350592,297.2235528535532,-24.546805550286276,11.704810566856054,2.8971308842688583,13.070799,1.2639553511060226,-9.228738806531185,-8.31972288043443,NOT_AVAILABLE
6767461186691912192,297.15980839733953,-24.504151592353523,-38.56967409608471,0.9194810389258895,12.297174,1.505952206837218,4.894273777264541,-1.8529915312210399,NOT_AVAILABLE
6767432942986988928,297.0781588471724,-24.884845408061082,69.35678912241191,1.4179908398137393,12.541847,0.18346452127622093,-7.574648154831139,-14.457726170628385,NOT_AVAILABLE
6767442941670882304,297.23915778160426,-24.698472341061922,18.320008039222984,0.3521482114366924,12.011197,0.4873395736055624,4.3101908278564105,-5.362199584461497,NOT_AVAILABLE
6767437478472451456,297.0330809891995,-24.8060416050186,-28.230885378310802,0.2597838489766704,11.559339,0.637893352019084,2.4050259047304037,-4.798752939493909,NOT_AVAILABLE
6767437654571522176,297.0471113065703,-24.78877238854639,-36.45795422581536,1.426011481195621,11.625444,0.7196226963063723,1.06269585836261,-1.6765812463338463,NOT_AVAILABLE
6767449263862701056,297.18402239290316,-24.548309285703105,-78.51540661703751,0.7122665281805215,12.2822275,0.39557763879684027,0.6709089690462227,-20.697001396173974,NOT_AVAILABLE
6767459850962553984,297.11334502685725,-24.53994470396549,-49.428937703478255,2.5197891170660895,12.991967,0.12801945463998196,0.2323428845296012,0.2707822033765084,NOT_AVAILABLE
6767446416304803328,297.2273945446104,-24.626109019675102,-25.934200483921117,0.6883551450682364,11.8312025,0.6296577374774188,-10.756867024589512,-7.374721239808444,NOT_AVAILABLE
6767460499497144960,297.0245114354322,-24.50567000490645,-23.103822324403087,1.856431889664374,12.067829,0.8470776736115692,7.291128786287171,0.6171129770728563,NOT_AVAILABLE
6767449817919121152,297.227247767466,-24.513517107211346,88.25958702954674,0.8639126853954898,12.557487,0.8080740975988672,-2.8470704497790007,-3.88539017802007,NOT_AVAILABLE
6767442430575132928,297.209040560113,-24.727627973218294,-59.43346604989635,1.283059260412103,12.881777,3.697809364734264,42.84670393814365,-49.29120901214487,NOT_AVAILABLE
6767436555059878272,297.1731641652746,-24.74102442078743,-11.914113150460622,4.404362985867596,12.079684,1.1185451670140183,-1.8053205009807591,-4.105979431807231,NOT_AVAILABLE
6767442464934876160,297.18830970447465,-24.730499332060425,43.35016665666518,0.792782533455562,12.988822,0.5880093808201168,-9.524989528510979,-2.3688692020393507,NOT_AVAILABLE
6767435382528447360,297.2281791548072,-24.799828679535157,-78.5784786206678,0.7871996051749103,11.547138,5.485177528722435,32.41202299400919,-10.946032320897787,NOT_AVAILABLE
6767449508681478144,297.20410152619434,-24.50966223015821,-17.76073926940536,0.6857797594417149,11.9634695,1.2708366811442138,8.04382145184367,-10.052619238455678,NOT_AVAILABLE
6767433084726275712,297.1214934573695,-24.892168237966132,-3.907576438415717,1.9368098629261827,11.758696,1.7904565082383137,3.508042208528837,1.3826591303239275,NOT_AVAILABLE
6767460057121003136,297.0162321546404,-24.565179357678012,12.727779191280757,1.1902143732948007,12.425405,1.0795578455564556,-7.178006869461831,3.9506673510591623,NOT_AVAILABLE
6767441434142696064,297.26678212739483,-24.761632251531296,-48.06811409775682,1.997399435027055,12.8927555,0.3089776804878292,2.8408121337888934,2.4746977825348533,NOT_AVAILABLE
